"station_id","station_name","climate_id","prov"
2423,"NORDEGG RS","3054845","AB"
2424,"PARKER RIDGE","3054997","AB"
2425,"PARKER RIDGE","3054998","AB"
2426,"PECTEN","3055090","AB"
2427,"PEKISKO","3055120","AB"
2428,"PIGEON LO","3055175","AB"
2429,"PORCUPINE LO","3055289","AB"
2430,"PORCUPINE RS","3055291","AB"
2431,"RAM FALLS","3055379","AB"
2432,"RASPBERRY LO","3055410","AB"
2433,"RED DEER RS","3055485","AB"
2434,"SASKATCHEWAN R CROSSING","3055752","AB"
2435,"SHEEP RS","3055883","AB"
2436,"SHUNDA RS","3055890","AB"
2437,"SKYLINE RS","3055980","AB"
2438,"SUGARLOAF LO","3056250","AB"
2439,"SUNWAPTA","3056272","AB"
2440,"TORRENS LO","3056510","AB"
2441,"TROUT CREEK WEST","3056560","AB"
2442,"UPPER SASKATCHEWAN RS","3056660","AB"
2443,"WATERTON LAKES BAKER","3056993","AB"
2444,"WATERTON LAKES BELLY R","3057000","AB"
2445,"WATERTON LAKES CAMERON L","3057040","AB"
2446,"WATERTON LAKES CEDAR CAB","3057060","AB"
2447,"WATERTON LAKES PASS CRK","3057080","AB"
2448,"WATERTON LAKES RED ROCK","3057120","AB"
2449,"WATERTON PARK HQ","3057240","AB"
2450,"WATERTON RIVER CABIN","3057243","AB"
2451,"WHISTLER LO","3057368","AB"
2452,"WILLOW CREEK","3057570","AB"
2453,"CYNTHIA","306A9E1","AB"
2454,"FREEMAN RIVER","306BGCQ","AB"
2455,"HINTON BLUE LAKE CENTRE","306CC41","AB"
2456,"HOPE LAKE","306C344","AB"
2457,"ETA LAKE","306KD60","AB"
2458,"FORT ASSINIBOINE","306KFE3","AB"
2459,"ATHABASCA 1","3060L20","AB"
2460,"ADAMS CREEK LO","3060045","AB"
2461,"ALGAR LO","3060110","AB"
2462,"ANSELL LO","3060235","AB"
2463,"ANSELMO","3060237","AB"
2464,"ANZAC","3060280","AB"
2465,"ANZAC","3060281","AB"
2466,"ATHABASCA","3060320","AB"
2467,"ATHABASCA 2","3060321","AB"
2468,"ATHABASCA 3","3060322","AB"
2469,"ATHABASCA EXP ST","3060337","AB"
2470,"ATHABASCA LANDING","3060352","AB"
2471,"ATHABASCA LO","3060353","AB"
2472,"ATMORE","3060403","AB"
2473,"BAIRD LAKE","3060472","AB"
2474,"BALM","3060495","AB"
2475,"BANANA BELT","3060514","AB"
2476,"BAPTISTE LAKE","3060523","AB"
2477,"BARRHEAD","3060532","AB"
2478,"BEAVER LAKE RS","3060559","AB"
2479,"BERLAND LO","3060630","AB"
2480,"BERNY","3060633","AB"
2481,"BIRCH MOUNTAIN LO","3060700","AB"
2482,"BITUMONT LO","3060705","AB"
2483,"BOYLE","3060780","AB"
2484,"BRIGHTWOOD","3060832","AB"
2485,"BRULE BLACK CAT","3060903","AB"
2486,"BUCKTON LO","3060922","AB"
2487,"CROSS LAKE RS","3061R50","AB"
2488,"DAPP","3061R54","AB"
2489,"CALLING LAKE RS","3061117","AB"
2490,"CAMPSIE","3061200","AB"
2491,"CARROT CREEK","3061355","AB"
2492,"CARROT CREEK LO","3061360","AB"
2493,"CHISHOLM LO","3061570","AB"
2494,"CHISHOLM MILLS","3061571","AB"
2495,"CHRISTINA LO","3061580","AB"
2496,"COALSPUR","3061674","AB"
2497,"COAL VALLEY","3061675","AB"
2498,"COLD CREEK RS","3061679","AB"
2499,"CONKLIN","3061795","AB"
2500,"CONKLIN LO","3061800","AB"
2501,"CROSS LAKE","30619E0","AB"
2502,"COWPAR LO","3061930","AB"
2503,"DEER MOUNTAIN LO","3062020","AB"
2504,"EAGLE LO","3062150","AB"
2505,"EDSON","3062240","AB"
2506,"EDSON","3062241","AB"
2507,"EDSON A","3062244","AB"
2508,"ELLS LO","3062300","AB"
2509,"EMBARRAS A","3062360","AB"
2510,"ENILDA LO","3062430","AB"
2511,"ENTRANCE","3062440","AB"
2512,"ENTRANCE RS","3062445","AB"
2513,"ENTWISTLE","3062451","AB"
2514,"EVANSBURG CDA EPF","3062480","AB"
2515,"FLATTOP LO","3062630","AB"
2516,"FORT ASSINIBOINE RS","3062654","AB"
2517,"FORT ASSINIBOINE RS","3062655","AB"
2518,"FORT MACKAY RS","3062675","AB"
2519,"FORT MCMURRAY A","3062693","AB"
2520,"FT MCMURRAY","3062695","AB"
2521,"GOOSE MOUNTAIN LO","3062880","AB"
2522,"GORDON LAKE LO","3062889","AB"
2523,"GRANDE LO","3062905","AB"
2524,"GROSMONT","3062957","AB"
2525,"GROUARD","3062965","AB"
2526,"GROUARD","3062966","AB"
2527,"HAY RIVER RS","3063075","AB"
2528,"HEART LAKE LO","3063120","AB"
2529,"HELDAR","3063130","AB"
2530,"HIGH PRAIRIE","3063160","AB"
2531,"HIGH PRAIRIE A","3063162","AB"
2532,"HIGH PRAIRIE CDA EPF","3063176","AB"
2533,"HIGH PRAIRIE RS","3063180","AB"
2534,"HIGHWAY","3063248","AB"
2535,"HINTON","3063340","AB"
2536,"HINTON FTS","3063342","AB"
2537,"HOUSE MOUNTAIN LO","3063347","AB"
2538,"HUCKLEBERRY LO","3063354","AB"
2539,"IMPERIAL LO","3063433","AB"
2540,"JARVIE","3063516","AB"
2541,"JARVIE HAMLET","3063517","AB"
2542,"JASPER EAST GATE","3063523","AB"
2543,"JASPER-HINTON","3063526","AB"
2544,"JOHNSON LAKE LO","3063563","AB"
2545,"KAYBOB 3","3063620","AB"
2546,"KEANE LO","3063630","AB"
2547,"KINUSO RS","3063646","AB"
2548,"LAC LA BICHE","3063680","AB"
2549,"LAC LA BICHE A","3063684","AB"
2550,"LAC LA BICHE (AUT)","3063685","AB"
2551,"LAC LA BICHE RS","3063690","AB"
2552,"LINARIA","3063910","AB"
2553,"LIVOCK LO","3063930","AB"
2554,"LODGEPOLE RS","3063977","AB"
2555,"LONE PINE","3063981","AB"
2556,"LOVETT LO","3064040","AB"
2557,"LUNNFORD","3064085","AB"
2558,"MAGNOLIA","3064157","AB"
2559,"MANOLA","3064190","AB"
2560,"MARIANA LAKES","3064209","AB"
2561,"MARTEN MOUNTAIN LO","3064220","AB"
2562,"MAYBERNE LO","3064240","AB"
2563,"MAYERTHORPE","3064282","AB"
2564,"MAY LO","3064300","AB"
2565,"MEANOOK","3064400","AB"
2566,"MEDICINE LODGE RS","3064490","AB"
2567,"MERIDIAN LO","3064515","AB"
2568,"MILDRED LAKE","3064531","AB"
2569,"MIRROR LANDING RS","3064580","AB"
2570,"MOBERLY LO","3064587","AB"
2571,"MOON LAKE","3064640","AB"
2572,"MOOSE WALLOW","3064657","AB"
2573,"MUSKEG LO","3064740","AB"
2574,"NARROW LAKES LO","3064776","AB"
2575,"NITON JUNCTION CDA EPF","3064810","AB"
2576,"OBED","3064908","AB"
2577,"OBED LO","3064910","AB"
2578,"PADDLE RIVER","3064964","AB"
2579,"PINEDALE","3065B2A","AB"
2580,"PASS CREEK LO","3065000","AB"
2581,"PEAVINE","3065080","AB"
2582,"PELICAN MOUNTAIN LO","3065160","AB"
2583,"PIBROCH","3065172","AB"
2584,"PIMPLE LO","3065180","AB"
2585,"PRIMROSE LO","3065305","AB"
2586,"RICHARDSON LO","3065492","AB"
2587,"ROBB RS","3065505","AB"
2588,"ROCHESTER","3065510","AB"
2589,"ROCHESTER NORTH","3065512","AB"
2590,"ROCK ISLAND LAKE LO","3065515","AB"
2591,"RONAN","3065541","AB"
2592,"ROUND HILL LO","3065560","AB"
2593,"SALTEAUX","3065693","AB"
2594,"SALT PRAIRIE LO","3065700","AB"
2595,"SALT PRAIRIE RS","3065705","AB"
2596,"SAND RIVER LO","3065710","AB"
2597,"SANDY LAKE LO","3065715","AB"
2598,"SANGUDO","3065720","AB"
2599,"SANGUDO ROYDALE","3065723","AB"
2600,"SANGUDO SOUTH","3065725","AB"
2601,"SCHWARTZ CREEK","3065765","AB"
2602,"SEBA LANGLEY","3065792","AB"
2603,"SHELL HARTLEY RIVER","3065884","AB"
2604,"SHINING BANK","3065885","AB"
2605,"SHINING BANK RS","3065886","AB"
2606,"SHOAL CREEK","3065887","AB"
2607,"SLAVE LAKE","3066000","AB"
2608,"SLAVE LAKE A","3066001","AB"
2609,"SLAVE LAKE HQTRS","3066003","AB"
2610,"SMITH","3066017","AB"
2611,"SMITH RS","3066018","AB"
2612,"STONEY MOUNTAIN","3066155","AB"
2613,"STONEY MOUNTAIN LO","3066160","AB"
2614,"SWAN DIVE LO","3066280","AB"
2615,"SWAN HILLS","3066296","AB"
2616,"SWAN HILLS","3066297","AB"
2617,"SWAN HILLS RS","3066298","AB"
2618,"SWAN HILLS RS","3066299","AB"
2619,"TAR ISLAND","3066364","AB"
2620,"THICKWOOD LO","3066380","AB"
2621,"TOM HILL LO","3066495","AB"
2622,"TONY LO","3066500","AB"
2623,"VEGA","3066705","AB"
2624,"VEGA LO","3066710","AB"
2626,"VENICE","3066770","AB"
2627,"WAGNER","3066920","AB"
2628,"WANDERING RIVER RS","3066935","AB"
2629,"WILDWOOD NEWBERY","3067NF0","AB"
2630,"WEST PADDLE","3067259","AB"
2631,"WHITECOURT","3067370","AB"
2632,"WHITECOURT A","3067372","AB"
2633,"WHITECOURT FOREST HQ","3067388","AB"
2634,"WHITECOURT LO","3067392","AB"
2635,"WILDHAY","3067542","AB"
2636,"WILDWOOD","3067560","AB"
2637,"WILDWOOD NORTH","3067561","AB"
2638,"WILDWOOD SOUTH","3067562","AB"
2639,"WINEFRED LO","3067590","AB"
2640,"WOLF LO","3067620","AB"
2641,"YELLOWHEAD LO","3067680","AB"
2642,"DAVIDSON LAKE TOWER","307A954","AB"
2643,"JOHN WAYNE PONDEROSA","307CE64","AB"
2644,"LITTLE BUFFALO TOWER","307CR22","AB"
2645,"CLEARDALE","307JF5R","AB"
2646,"CROWE TOWER","307JRN0","AB"
2647,"REES TOWER","307NM9J","AB"
2648,"BASNETT","3070NLN","AB"
2649,"ADAIR LO","3070043","AB"
2650,"AMBER LO","3070230","AB"
2651,"ASSUMPTION","3070310","AB"
2652,"ASSUMPTION","3070311","AB"
2653,"ATIKAMEG","3070400","AB"
2654,"BALD MOUNTAIN LO","3070480","AB"
2655,"BALLATER","3070493","AB"
2656,"BASSET LO","30705LQ","AB"
2657,"BATTLE RIVER LO","3070540","AB"
2658,"BEAVERLODGE CDA","3070560","AB"
2659,"BEAVERLODGE REDLOW","3070565","AB"
2660,"BERWYN","3070640","AB"
2661,"BERWYN CDA","3070642","AB"
2662,"BIRCH MOUNTAIN TOWER","3070701","AB"
2663,"BISON LO","3070703","AB"
2664,"BLUEBERRY MTN CDA EPF","3070720","AB"
2665,"BUFFALO HEAD PRAIRIE","3070960","AB"
2666,"BUFFALO LO","3070970","AB"
2667,"CADOTTE LO","3070995","AB"
2668,"CAMBRIA LO","3071150","AB"
2669,"CARIBOU MTN LO","3071330","AB"
2670,"CARLSON'S LANDING LO","3071331","AB"
2671,"CARLSON TOWER","3071332","AB"
2672,"CHERRY MOUNTAIN TOWER","3071521","AB"
2673,"CHINCHAGA LO","3071550","AB"
2674,"CHIPEWYAN LAKES LO","3071555","AB"
2675,"CLEAR HILLS LO","3071660","AB"
2676,"CODESA LO","3071677","AB"
2677,"COPTON LO","3071860","AB"
2678,"DEADWOOD","3071955","AB"
2679,"DEADWOOD EXP ST","3071960","AB"
2680,"DEADWOOD LO","3071965","AB"
2681,"DEADWOOD REINWOOD","3071966","AB"
2682,"DEBOLT RS","3072002","AB"
2683,"DEMMITT CDA EPF","3072063","AB"
2684,"DOIG LO","3072093","AB"
2685,"DONNELLY","3072096","AB"
2686,"DOUCETTE LO","3072100","AB"
2687,"DUNVEGAN","3072145","AB"
2688,"EAGLESHAM","3072149","AB"
2689,"ECONOMY LO","3072160","AB"
2690,"EDRA LO","3072235","AB"
2691,"ELMWORTH","3072320","AB"
2692,"ELMWORTH CDA EPF","3072321","AB"
2693,"ELMWORTH CDA EPF","3072322","AB"
2694,"EUREKA RIVER","3072475","AB"
2695,"FAIRVIEW","3072520","AB"
2696,"FAIRVIEW 2","3072521","AB"
2697,"FAIRVIEW FSA","3072536","AB"
2698,"FALHER","3072600","AB"
2699,"FISH CREEK","3072618","AB"
2700,"FOGGY LO","3072635","AB"
2701,"FONTAS LO","3072637","AB"
2702,"FOOTNER LAKE HQ","3072638","AB"
2703,"FORT CHIPEWYAN","3072657","AB"
2704,"FORT CHIPEWYAN A","3072658","AB"
2705,"FORT VERMILION","3072719","AB"
2706,"FORT VERMILION CDA","3072720","AB"
2707,"FORT VERMILION","3072730","AB"
2708,"FORT VERMILION RS","3072732","AB"
2709,"FOX CREEK","3072734","AB"
2710,"FOX CREEK RS","3072735","AB"
2711,"GARDEN RIVER","3072768","AB"
2712,"GIFT LAKE LO","3072783","AB"
2713,"GRANDE CACHE MILNER","30728QR","AB"
2714,"GOODFARE CDA EPF","3072840","AB"
2715,"GRANDE CACHE","307288R","AB"
2716,"GRANDE CACHE RS","3072900","AB"
2717,"GRANDE PRAIRIE","3072910","AB"
2718,"GRANDE PRAIRIE A","3072920","AB"
2719,"GROVEDALE RS","3072970","AB"
2720,"GUY","3072985","AB"
2721,"KIMIWAN LO","3073F4M","AB"
2722,"HAWK HILLS LO","3073070","AB"
2723,"HAY CAMP TOWER","3073072","AB"
2724,"HAY LAKES RS","3073073","AB"
2725,"HIGH LEVEL A","3073145","AB"
2726,"HIGH LEVEL A","3073146","AB"
2727,"HIGH LEVEL RS","3073150","AB"
2728,"HIGH PRAIRIE WEST","3073190","AB"
2729,"HIGH ROCK TOWER","3073245","AB"
2730,"HINES CREEK EXP ST","3073320","AB"
2731,"HINES CREEK RS","3073323","AB"
2732,"HOTCHKISS LO","3073346","AB"
2733,"HYTHE","3073425","AB"
2734,"JEAN D'OR RS","3073545","AB"
2735,"JEAN LO","3073550","AB"
2736,"KAKWA","3073584","AB"
2737,"KAKWA LO","3073585","AB"
2738,"KEG RIVER","3073640","AB"
2739,"KEG RIVER RS","3073641","AB"
2740,"KEG LO","3073642","AB"
2741,"KLEWI TOWER","3073655","AB"
2742,"KSITUAN","3073673","AB"
2743,"LAC CARDINAL","3073677","AB"
2744,"LA CRETE RS","3073735","AB"
2745,"LAMBERT CREEK LO","3073764","AB"
2746,"LEGEND LO","3073792","AB"
2747,"LITTLE RED RIVER RS","3073924","AB"
2748,"MANNING","3074180","AB"
2749,"MANNING","3074181","AB"
2750,"MANNING","3074182","AB"
2751,"MANNING RS","3074183","AB"
2752,"MCLENNAN CDA EPF","3074320","AB"
2753,"MCLENNAN RS","3074322","AB"
2754,"MEANDER RIVER RS","3074390","AB"
2755,"MEEKWAP","3074494","AB"
2756,"MUSKEG RS","3074743","AB"
2757,"MUSKWA LO","3074750","AB"
2758,"NAYLOR HILLS LO","3074780","AB"
2759,"NINA LAKE","3074808","AB"
2760,"NORTH STAR","3074874","AB"
2761,"NOSE MOUNTAIN LO","3074880","AB"
2762,"NOTIKEWIN LO","3074900","AB"
2763,"NOTIKEWIN EAST","3074902","AB"
2764,"OTTER LAKES LO","3074940","AB"
2765,"PANNY LO","3074983","AB"
2766,"PARSON LAKE TOWER","3074999","AB"
2767,"RAINBOW LO","3075L48","AB"
2768,"PEACE POINT TOWER","3075020","AB"
2769,"PEACE RIVER","3075038","AB"
2770,"PEACE RIVER A","3075040","AB"
2771,"PEACE RIVER CKYL","3075045","AB"
2772,"PEACE RIVER CROSSING","3075047","AB"
2773,"PEACE RIVER FOREST HQ","3075048","AB"
2774,"PEACE RIVER WRB","3075050","AB"
2775,"PEACE R SHAFTSBURY","3075055","AB"
2776,"PENANCE TOWER","30751F7","AB"
2777,"PEERLESS LAKE","3075100","AB"
2778,"PETITOT LO","3075171","AB"
2779,"PICADELLY","3075172","AB"
2780,"PINE RS","3075223","AB"
2781,"PINTO LO","3075225","AB"
2782,"PONTON LO","3075285","AB"
2783,"PUSKWASKAU LO","3075320","AB"
2784,"RAINBOW LAKE","3075348","AB"
2785,"RAINBOW RS","3075349","AB"
2786,"RED EARTH RS","30754R1","AB"
2787,"RED EARTH","3075489","AB"
2788,"RED EARTH LO","3075491","AB"
2789,"RYCROFT","3075600","AB"
2790,"SADDLE HILLS LO","3075688","AB"
2791,"SASKATOON MOUNTAIN","3075760","AB"
2792,"SEAFORTH LO","3075790","AB"
2793,"SIMONETTE","3075937","AB"
2794,"SIMONETTE LO","3075940","AB"
2795,"SMOKY LO","3076020","AB"
2796,"SMOKY RIVER","3076025","AB"
2797,"SNUFF MOUNTAIN LO","3076040","AB"
2798,"SOUTH WAPITI RS","3076060","AB"
2799,"SPIRIT RIVER RS","3076071","AB"
2800,"STEEN LO","3076108","AB"
2801,"STEEN RIVER RS","3076110","AB"
2802,"STEEPHILL CREEK","3076115","AB"
2803,"SWEATHOUSE LO","3076320","AB"
2804,"TALBOT LAKE LO","3076362","AB"
2805,"TANGENT","3076363","AB"
2806,"TEEPEE LO","3076365","AB"
2807,"THREE CREEKS RS","3076470","AB"
2808,"TROUT LAKE","3076564","AB"
2809,"TROUT MOUNTAIN LO","3076566","AB"
2810,"UPPER HAY RIVER RS","3076655","AB"
2811,"VALLEYVIEW RS","3076675","AB"
2812,"WABASCA","3076905","AB"
2813,"WABASCA RS","3076908","AB"
2814,"WADLIN LO","3076913","AB"
2815,"WANHAM CDA","3076940","AB"
2816,"WATINO","3077245","AB"
2817,"WATINO","3077246","AB"
2818,"WATT MOUNTAIN LO","3077250","AB"
2819,"WHITEFISH LO","3077420","AB"
2820,"WHITELAW","3077430","AB"
2821,"WHITE MOUNTAIN LO","3077440","AB"
2822,"WHITEMUD GRAZING","3077478","AB"
2823,"WHITEMUD LO","3077480","AB"
2824,"WHITESAND LO","3077500","AB"
2826,"WOKING CDA","3077615","AB"
2827,"WORSLEY","3077660","AB"
2828,"WORSLEY RS","3077662","AB"
2829,"YATES LO","3077678","AB"
2830,"ZAMA LO","3078000","AB"
2831,"BONNYVILLE EXP ST","3080740","AB"
2832,"COLD LAKE A","3081680","AB"
2833,"FORT KENT CDA EPF","3082660","AB"
2834,"GLENDON","30828JF","AB"
2835,"IRON RIVER","3083480","AB"
2836,"IRON RIVER NORTH","3083482","AB"
2837,"LA COREY RS","3083725","AB"
6853,"WESTLOCK LITKE","301GK5H","AB"
6854,"BUSBY","3010978","AB"
6855,"TURNER VALLEY","303FFLR","AB"
6856,"EAGLE LAKE PARK","3032AM9","AB"
6857,"VINERIPE GREENHOUSE","3036856","AB"
6858,"VULCAN SMITH","3036884","AB"
6859,"COLINTON","3061728","AB"
6860,"FOX CREEK JUNCTION","307K73D","AB"
6861,"BLUEBERRY CREEK","3070718","AB"
6862,"FAIRVIEW THREE FOX FARM","3072539","AB"
6863,"SEXSMITH WIEBE","3075858","AB"
6864,"UNOCAL KAKWA","3076653","AB"
6865,"WORSLEY-KOZACK","3077661","AB"
6948,"DUCKWORTH FARM","303BJDL","AB"
8691,"CORONATION (AUT)","3011885","AB"
8712,"ROCKY MTN HOUSE (AUT)","3015523","AB"
8723,"COALCAMP CREEK","3021667","AB"
8724,"COX HILL","3051932","AB"
8743,"SUNDRE SOUTH","3026K61","AB"
8753,"BEAUVAIS PARK","3030555","AB"
8755,"BOW ISLAND","3030769","AB"
8763,"CARDSTON","3031318","AB"
8791,"PINCHER CREEK (AUT)","3035206","AB"
8804,"MILK RIVER","3044533","AB"
8811,"BANFF (AUT)","3050521","AB"
8819,"CUTHEAD LAKE","3051R51","AB"
8824,"FORGET ME NOT MOUNTAIN","30526EL","AB"
8825,"FALLEN TIMBER","3052602","AB"
8830,"JAMES RIVER HEADWATERS","3053512","AB"
8834,"LIMESTONE RIDGE","3053908","AB"
8837,"LOST CREEK SOUTH","3053988","AB"
8838,"PASQUE","3054R99","AB"
8851,"SHEEP RIVER 2","3055H8C","AB"
8853,"RACEHORSE CREEK","3055343","AB"
8855,"SASK RIVER CROSSING 2","3055754","AB"
8856,"SCALP CREEK","3055761","AB"
8857,"SCOTCH CAMP","3055768","AB"
8858,"SKOKI","3055976","AB"
8859,"SPIONKOP CREEK","3056067","AB"
8866,"THREE ISLE LAKE","3056489","AB"
8872,"WATERTON RED ROCK","3057242","AB"
8884,"LITTLE PADDLE HEADWATERS","3063R2L","AB"
8888,"MAYERTHORPE 2","3064284","AB"
8893,"PRIMROSE LAKE DND","3065304","AB"
8895,"TWIN LAKES","3066FME","AB"
8900,"SPRING CREEK MOOSE","307F0G9","AB"
8905,"HINES CREEK","3073315","AB"
8914,"COMPRESSION RIDGE","3051766","AB"
8915,"STREETER","3056212","AB"
8916,"GARDINER CREEK","305B769","AB"
8917,"MARMOT BASIN","305421B","AB"
8918,"WESTCASTLE","3057K55","AB"
8919,"EVANS THOMAS","3052D82","AB"
8920,"GHOST DIVERSION","3052PP6","AB"
8924,"BURNS CREEK","3050974","AB"
9010,"COP UPPER","3031875","AB"
9015,"MOUNT ODLUM","3054733","AB"
9436,"TEMPLE","3056LPA","AB"
9604,"AKAMINA PASS","30500FR","AB"
9608,"VICARY CREEK","305FQKP","AB"
9609,"LITTLE ELBOW SUMMIT","305LRKB","AB"
9610,"THREE ISLE LAKE","305FMQQ","AB"
10104,"NAKISKA RIDGETOP","305MGFF","AB"
10105,"SUNDRE A","3026KNQ","AB"
10183,"RED EARTH","3075488","AB"
10200,"TURTLE MOUNTAIN","30566M2","AB"
10222,"BOW VALLEY","3050778","AB"
10223,"JASPER WARDEN","3053536","AB"
10225,"ESTHER 1","301B460","AB"
10655,"FORT CHIPEWYAN","307KFNF","AB"
10665,"PEKISKO","3055119","AB"
10689,"CHAPEL ROCK","3051478","AB"
10690,"CROWSNEST CREEK","30519N0","AB"
10691,"PELLETIER CREEK","305NJ61","AB"
10693,"WILLOUGHBY RIDGE","305PE6R","AB"
10697,"LIVINGSTONE AIRFIELD","305L9K4","AB"
10700,"(AE) BOW SUMMIT","3050PPF","AB"
10708,"DRUMHELLER EAST","30221LG","AB"
10712,"WAINWRIGHT A","301FRLJ","AB"
10725,"ONEFOUR CDA","3044923","AB"
10733,"SOUSA CREEK (AUT)","3076056","AB"
10793,"EDSON A","3062242","AB"
10807,"PRIMROSE LAKE 2","306E304","AB"
10864,"SLAVE LAKE A","3065999","AB"
10889,"VAUXHALL CDA CS","3036682","AB"
10890,"CROWSNEST","3051R4R","AB"
10906,"LACOMBE CDA 2","3023722","AB"
10907,"THREE HILLS","3026479","AB"
10915,"BOW ISLAND","3030768","AB"
10928,"BRETON PLOTS","3010816","AB"
10930,"WILLOW CREEK 1","306GE70","AB"
10932,"GARDEN RIVER","307KPFP","AB"
10935,"BEAVERLODGE CDA","30705E9","AB"
10978,"MILDRED LAKE","3064528","AB"
26850,"WATERTON PARK GATE","3056214","AB"
26870,"HENDRICKSON CREEK","3063135","AB"
26888,"WAINWRIGHT CFB AIRFIELD 21","301S001","AB"
26971,"CARDSTON","3031322","AB"
27015,"CROSS CONSERVATION AREA","303S001","AB"
27016,"JARVIS LAKE","3063518","AB"
27018,"UNCAS","3016650","AB"
27029,"YA HA TINDA  AFS","3057673","AB"
27030,"POLL HAVEN AFS","3055237","AB"
27031,"PONDEROSA","3075270","AB"
27036,"MISTANUSK CREEK","3074582","AB"
27037,"BOVINE CREEK AFS","3060756","AB"
27038,"GROUND ZERO AFS","3062968","AB"
27039,"LOON LAKE AFS","3073986","AB"
27040,"JACKPINE AFS","3073511","AB"
27041,"SNEDDON CREEK RS","307S002","AB"
27199,"MOUNTAIN VIEW VILLAGE","3034725","AB"
27200,"STAVELY AAFC","3036099","AB"
27208,"ROCKY MTN HOUSE CR10","3015524","AB"
27210,"BANFF CR10","3050522","AB"
27211,"CALGARY INT'L CS","3031094","AB"
27212,"CORONATION CLIMATE","3011887","AB"
27213,"EDSON CLIMATE","3062246","AB"
27214,"EDMONTON BLATCHFORD","3012209","AB"
27215,"GRANDE PRAIRIE CR21X","3072915","AB"
27216,"FORT MCMURRAY CS","3062696","AB"
27217,"LETHBRIDGE A CR10","3033882","AB"
27218,"PINCHER CREEK CLIMATE","3035208","AB"
27219,"SLAVE LAKE CR10","3065998","AB"
27260,"ELK RIVER AFS","3012282","AB"
27261,"WHITESAND AFS","3077498","AB"
27262,"MARTEN HILLS AFS","3064219","AB"
27263,"WINDFALL AFS","3067586","AB"
27295,"BARRIER LAKE","3050533","AB"
27331,"FORT ASSINIBOINE 2","3062656","AB"
27332,"ST ALBERT","3015670","AB"
27333,"ENILDA-BERG","3062427","AB"
27334,"MANNING","3074184","AB"
27378,"BANFF CS","3050519","AB"
27455,"SUNSHINE CS","3056267","AB"
27463,"VIKING NORTH 2","3016844","AB"
27484,"REDWATER SOUTH","301R001","AB"
27492,"EDMONTON STONY PLAIN CS","301A001","AB"
27607,"HOTCHKISS","3073345","AB"
27650,"FALSE NICHOLAS","3052603","AB"
27651,"MEDICINE LAKE","3054487","AB"
27652,"UPR PARKER RIDGE","3056657","AB"
27653,"BOW SUMMIT (PC)","305A002","AB"
27654,"LOOKOUT","305A003","AB"
27655,"JOB CREEK","3053552","AB"
27656,"MARMOT TRIPLE","3054215","AB"
27657,"WATERTON DAM","3056984","AB"
27658,"WHITECOURT","3067371","AB"
27713,"DEVONA","3052069","AB"
27715,"VIKING NORTH 3","3016845","AB"
27716,"GOAT'S EYE","3052838","AB"
27739,"KOOTENAY PLAINS R4","3053669","AB"
27740,"DUNKIRK L3","3062146","AB"
27793,"EDMONTON INTERNATIONAL CS","3012206","AB"
27801,"GULL LAKE GOLF COURSE","3022981","AB"
27825,"PINE COULEE RESERVOIR","3035224","AB"
27826,"PINE COULEE FP","3035228","AB"
27827,"BISTCHO LAKE (F5)","307A010","AB"
27828,"PADDLE RIVER 764","3064966","AB"
27845,"PRAIRIE RIVER","306A008","AB"
27909,"EDMONTON TIEBEKE ESTATES","301A005","AB"
27970,"SWITZER","3066325","AB"
29573,"GRANDE CACHE AUTO","307C001","AB"
29633,"SPIRIT RIVER AUTO STATION","3076069","AB"
29693,"MILDRED LAKE SYNCRUDE","3064532","AB"
29887,"SKYTREX","3025984","AB"
29926,"HINTON VALLEY","306A009","AB"
29946,"ESTHER PRATT","301A011","AB"
30055,"CARNWOOD","3011350","AB"
30056,"DRAYTON VALLEY","3012116","AB"
30310,"SUNWAPTA","3056273","AB"
30347,"MEDICINE HAT RCS","3034485","AB"
30433,"DONALDA SOUTH","3012095","AB"
30495,"FORT VERMILION","3072723","AB"
30543,"NORDEGG CS","3054843","AB"
30641,"BARRHEAD CS","3060535","AB"
30643,"VIOLET GROVE CS","3016860","AB"
30669,"BEAVERLODGE RCS","3070600","AB"
30726,"LAC LA BICHE CLIMATE","3063686","AB"
30907,"EDMONTON NAMAO AWOS A","3012212","AB"
31027,"EGG ISLAND","3072246","AB"
31089,"COWLEY TANNER","3031927","AB"
31168,"WAIPAROUS","3056213","AB"
31198,"BANFF SPRINGS","3050526","AB"
31207,"DEBOLT GOODWIN","3072001","AB"
31288,"FORT MCMURRAY AWOS A","3062700","AB"
31327,"BIG STONE LOCKHART","3020670","AB"
31407,"BROCKET AGDM","3030830","AB"
31408,"BARNWELL AGDM","3030525","AB"
31409,"HUSSAR AGDM","3023402","AB"
31410,"OYEN AGDM","3024965","AB"
31411,"MASINASIN AGDM","3044232","AB"
31412,"WRENTHAM AGDM","3037675","AB"
31413,"RICH LAKE AGDM","3065475","AB"
31414,"DAPP AGDM","3061975","AB"
31427,"EDMONTON CITY CENTRE AWOS","3012202","AB"
31447,"LETHBRIDGE AWOS A","3033884","AB"
31468,"PEORIA AGDM","3075160","AB"
31469,"FAIRVIEW AGDM","3072525","AB"
31528,"SLAVE LAKE AWOS A","3066002","AB"
31588,"EDSON AWOS A","3062245","AB"
31608,"FORT CHIPEWYAN AWOS A","3072662","AB"
